date,publishedAt,title,description,content,url,sentiment_pos,sentiment_neu,sentiment_neg,sentiment_compound,sentiment_label
2024-10-02,2024-10-02 08:04:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 9% following the publication of the analysis.",https://example.com/news/apple/2024-10-02-84,0.08,0.92,0.0,0.0772,pozitif
2024-10-03,2024-10-03 08:46:00,Apple announces positive quarterly results,Apple reported quarterly earnings that exceeded analyst expectations.,"Apple has announced its quarterly financial results, reporting earnings per share of $2.45, which exceeded analyst expectations of $2.45. Revenue reached $45.3 billion, marking a 19% increase from the previous year. The company attributed this growth to strong performance in its core business segments. CEO commented, 'We are pleased with our performance this quarter and remain optimistic about our future prospects.'",https://example.com/news/apple/2024-10-03-846,0.231,0.769,0.0,0.5574,pozitif
2024-10-04,2024-10-04 08:12:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-10-04-812,0.111,0.889,0.0,0.25,pozitif
2024-10-04,2024-10-04 09:31:00,Apple stock falls on market uncertainty,Shares of Apple declined amid broader market concerns.,"Shares of Apple fell 8% today as investors reacted to broader market uncertainties and economic concerns. Analysts suggest this decline may be temporary, with some viewing it as a potential buying opportunity. Market volatility continues to impact the entire sector.",https://example.com/news/apple/2024-10-04-931,0.133,0.723,0.145,-0.0516,negatif
2024-10-04,2024-10-04 10:45:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-10-04-1045,0.124,0.677,0.199,-0.0829,negatif
2024-10-05,2024-10-05 10:13:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-10-05-1013,0.124,0.677,0.199,-0.0829,negatif
2024-10-06,2024-10-06 14:47:00,Apple maintains stable outlook despite industry challenges,Apple continues to perform steadily amid sector-wide pressures.,"Despite facing industry-wide challenges, Apple maintains a stable outlook, according to recent analyst reports. The company has implemented strategic initiatives to navigate current market conditions and position itself for long-term growth. Management remains focused on operational efficiency and innovation.",https://example.com/news/apple/2024-10-06-1447,0.124,0.677,0.199,-0.0829,negatif
2024-10-07,2024-10-07 13:23:00,Apple introduces innovative new product line,New product launch expected to drive future growth for Apple.,"Apple today unveiled its latest product line, which analysts say could significantly impact the company's revenue stream in coming quarters. The new offerings are designed to meet evolving consumer demands and leverage cutting-edge technology. Market reaction has been generally positive, with shares rising 19% following the announcement.",https://example.com/news/apple/2024-10-07-1323,0.282,0.718,0.0,0.6705,pozitif
2024-10-07,2024-10-07 11:44:00,Apple announces new strategic partnership,Apple forms alliance with industry leader to expand market reach.,"Apple has announced a new strategic partnership aimed at expanding its market presence and enhancing its product offerings. This collaboration is expected to drive innovation and create new opportunities for growth. The company's CEO stated, 'This partnership represents a significant milestone in our strategy to deliver greater value to our customers and shareholders.'",https://example.com/news/apple/2024-10-07-1144,0.207,0.793,0.0,0.34,pozitif
2024-10-08,2024-10-08 09:51:00,Analyst downgrades Apple citing sector headwinds,Major firm revises outlook for Apple stock amid industry challenges.,"A prominent Wall Street firm has downgraded Apple's stock from 'buy' to 'hold', citing concerns about industry-wide challenges and potential margin pressure. The analyst report highlighted several risk factors, including supply chain constraints and increasing competition. The stock declined 5% following the publication of the analysis.",https://example.com/news/apple/2024-10-08-951,0.08,0.92,0.0,0.0772,pozitif
2024-10-08,2024-10-08 15:11:00,Apple CEO discusses future direction in industry interview,Leadership insights reveal strategic vision for Apple's market position.,"In a recent industry interview, the CEO of Apple outlined the company's strategic priorities and responded to questions about competitive challenges. The executive emphasized the importance of innovation and operational excellence, while acknowledging the dynamic nature of the market. Analyst reactions were mixed, with some praising the clarity of vision while others questioned aspects of the execution strategy.",https://example.com/news/apple/2024-10-08-1511,0.111,0.889,0.0,0.25,pozitif
